FO_ROW_ID,ResTk,ResWBS,EVENT_ROW_ID,USER_ID,DATE_TIME_STAMP
8487,4169258,98600/01847,947613853,pena,11/9/2022 10:53
8487,NULL,NULL,947650088,claes23,11/9/2022 12:16
8598,N/a,32099/01084,947890524,hiro13,11/10/2022 10:20
8598,NULL,NULL,947959658,hiro13,11/10/2022 14:42
8786,4169119,31499/02047,948300207,wijsho15,11/14/2022 10:31
8847,4168287,36671/01224,946671755,han41,11/5/2022 9:56
8847,NULL,NULL,946683137,han41,11/5/2022 11:21
8907,4168387,36004/01224,946991397,nedelj21,11/7/2022 9:21
8907,NULL,NULL,947003508,1f8psvc,11/7/2022 10:09
9290,4167474,98500/01852,945787163,ghosh40,11/2/2022 10:04
9290,NULL,NULL,945798310,ghosh40,11/2/2022 10:37
9290,4167955,32299/00716,946386265,guerrera,11/4/2022 9:10
9290,NULL,NULL,946452799,guerrera,11/4/2022 13:54
9290,4168310,98500/01852,947038403,ghosh40,11/7/2022 12:49
9290,NULL,NULL,947104556,ghosh40,11/7/2022 17:06
9290,4168630,36671/01224,947176634,han41,11/7/2022 20:48
9290,NULL,NULL,947179889,han41,11/7/2022 21:12
9290,N/a,98500/01852,947272689,ghosh40,11/8/2022 8:13
9290,NULL,NULL,947353194,ghosh40,11/8/2022 13:52
9290,4169106,36671/01221,947370439,patil20,11/8/2022 14:23
9290,NULL,NULL,947408507,patil20,11/8/2022 16:24
9290,4169110,36671/01221,947969743,jedidi64,11/10/2022 15:13
9290,NULL,NULL,947994434,jedidi64,11/10/2022 16:21
9290,4170226,31012/01084,948273476,jedidi64,11/14/2022 9:21
9290,NULL,NULL,948375873,jedidi64,11/14/2022 15:15
9588,4169958,00999/00505,947767928,janard53,11/9/2022 19:23
9588,NULL,NULL,947773129,janard53,11/9/2022 20:00
9666,4167171,37093/02175,945426785,puliya38,10/31/2022 9:53
9666,NULL,NULL,945440265,puliya38,10/31/2022 10:54
9666,4167772,31299/01861,946199519,renaud15,11/3/2022 16:09
9666,NULL,NULL,946206594,renaud15,11/3/2022 16:38
9666,4168556,31199/02273,947100244,feurpr61,11/7/2022 16:51
9666,NULL,NULL,947159608,feurpr61,11/7/2022 19:10
9666,4168849,98601/31507,947290841,vallat65,11/8/2022 10:13
9666,NULL,NULL,947302229,vallat65,11/8/2022 10:52
9666,4169066,37093/02178,947315817,puliya38,11/8/2022 11:17
9666,NULL,NULL,947332051,puliya38,11/8/2022 12:20
9666,N/a,37093/02178,947616963,puliya38,11/9/2022 11:02
9666,NULL,NULL,947640019,puliya38,11/9/2022 11:58
9666,4169431,98601/31507,947682842,vallat65,11/9/2022 14:50
9666,NULL,NULL,947707086,vallat65,11/9/2022 16:12
9666,4169356,31199/01765,947907821,mandal97,11/10/2022 11:19
9666,NULL,NULL,947921186,mandal97,11/10/2022 12:02
9666,4170630,31199/02273,948412094,feurpr61,11/14/2022 17:06
10087,4167191,36003/36503,945473810,stiersk,10/31/2022 13:48
10087,NULL,NULL,945488988,stiersk,10/31/2022 14:54
10087,4167415,36003/36503,945900428,gompou79,11/2/2022 16:40
10087,NULL,NULL,945974508,gompou79,11/2/2022 21:50
10087,4168187,36003/36503,946266720,gompou79,11/3/2022 20:00
10087,NULL,NULL,946286527,gompou79,11/3/2022 22:03
10087,4168262,32299/00352,946406254,vdweeg61,11/4/2022 10:38
10087,NULL,NULL,946433085,vdweeg61,11/4/2022 12:29
10087,4168208,36003/36503,946448107,gompou79,11/4/2022 13:38
10087,NULL,NULL,946572964,scheven,11/4/2022 20:55
10087,4168577,38199/00432,946969199,pittev,11/7/2022 6:50
10087,NULL,NULL,947072144,gompou79,11/7/2022 15:04
10087,4169437,36003/36503,947592899,gompou79,11/9/2022 9:41
10087,NULL,NULL,947802345,verbee16,11/9/2022 23:17
10087,4170026,36003/36503,947864085,gompou79,11/10/2022 7:50
10087,NULL,NULL,947911576,gompou79,11/10/2022 11:27
10087,4170735,36003/36503,948474709,gompou79,11/14/2022 20:08
10087,NULL,NULL,948497823,gompou79,11/14/2022 22:00
10206,4167428,31199/30079,945832133,lecocq91,11/2/2022 12:06
10206,NULL,NULL,945845782,lecocq91,11/2/2022 13:07
10206,4167466,31199/30117,946297566,hofman72,11/3/2022 23:06
10206,NULL,NULL,946370330,willem81,11/4/2022 7:37
10206,4168083,31199/31247,947171519,hofman72,11/7/2022 20:18
10206,NULL,NULL,947261834,vanoost,11/8/2022 7:10
10206,4168709,31199/30079,947637611,cloost23,11/9/2022 11:52
10206,NULL,NULL,947657816,cloost23,11/9/2022 13:02
10206,4168710,31199/30079,947920456,cloost23,11/10/2022 11:58
10206,NULL,NULL,947931260,cloost23,11/10/2022 12:53
10447,4167147,42199/00160,945405725,koylan92,10/31/2022 9:21
10447,NULL,NULL,945470722,koylan92,10/31/2022 13:35
10447,4169645,42199/00160,947882484,koylan92,11/10/2022 9:47
10447,NULL,NULL,947950712,koylan92,11/10/2022 14:03
10448,4156158,42199/00160,945415765,richardo,10/31/2022 9:36
10448,NULL,NULL,945513969,richardo,10/31/2022 16:38
10448,4170101,42199/00160,948002947,impagn97,11/10/2022 16:56
10448,NULL,NULL,948053952,impagn97,11/10/2022 19:38
10466,4167173,39424/01224,945439177,gomezg80,10/31/2022 10:47
10466,NULL,NULL,945455845,gomezg80,10/31/2022 12:24
10648,NULL,NULL,945442814,dauend87,10/31/2022 11:06
10648,4167464,31199/30117,945949030,kato15,11/2/2022 19:18
10648,NULL,NULL,946023891,irutha45,11/3/2022 3:40
10907,NULL,NULL,945213608,subedi56,10/30/2022 5:00
10907,N/a,39320/36502,945216513,dutrow20,10/30/2022 6:47
10907,NULL,NULL,945302108,dutrow20,10/30/2022 17:50
10907,N/a,39320/36502,945337941,subedi56,10/30/2022 20:27
10907,NULL,NULL,945381259,subedi56,10/31/2022 5:57
10907,N/a,37092/02172,945395703,demoniei,10/31/2022 8:01
10907,NULL,NULL,945455760,iraci88,10/31/2022 12:24
10907,4167152,37092/02172,945476602,peeter11,10/31/2022 14:07
10907,NULL,NULL,945524883,peeter11,10/31/2022 17:37
10907,N/a,39320/36502,945543001,pavlov38,10/31/2022 18:06
10907,NULL,NULL,945637486,derudd92,11/1/2022 1:44
10907,N/a,39320/36502,945644257,vrebos45,11/1/2022 2:32
10907,NULL,NULL,945660249,vrebos45,11/1/2022 5:54
10907,N/a,39320/36502,945690609,derudd92,11/1/2022 21:58
10907,NULL,NULL,945719429,derudd92,11/2/2022 1:40
10907,N/a,39320/36502,945753156,sainch77,11/2/2022 6:47
10907,NULL,NULL,945775583,sainch77,11/2/2022 9:18
10907,4167497,38199/00881,945776118,dangol,11/2/2022 9:22
10907,NULL,NULL,945787311,dangol,11/2/2022 10:05
10907,N/a,39320/36502,945791188,michal78,11/2/2022 10:15
10907,NULL,NULL,945858765,michal78,11/2/2022 14:07
10907,N/a,39320/36502,945859113,pavlov38,11/2/2022 14:08
10907,NULL,NULL,945908108,pavlov38,11/2/2022 17:12
10907,N/a,36003/36503,945957981,verhoevj,11/2/2022 20:10
10907,NULL,NULL,945972234,verhoevj,11/2/2022 21:39
10907,N/a,39320/36502,945976737,derudd92,11/2/2022 22:05
10907,NULL,NULL,946004642,derudd92,11/3/2022 1:42
10907,N/a,39320/36502,946012982,vrebos45,11/3/2022 2:36
10907,NULL,NULL,946042353,vrebos45,11/3/2022 5:57
10907,4167008,38199/01490,946059365,beirnaer,11/3/2022 7:58
10907,NULL,NULL,946083591,beirnaer,11/3/2022 9:50
10907,N/a,39320/36502,946086790,michal78,11/3/2022 9:59
10907,NULL,NULL,946153264,michal78,11/3/2022 14:04
10907,N/a,39320/36502,946158497,subedi56,11/3/2022 14:16
10907,NULL,NULL,946206565,subedi56,11/3/2022 16:38
10907,N/a,39320/36502,946216857,dutrow20,11/3/2022 17:21
10907,NULL,NULL,946239020,dutrow20,11/3/2022 18:02
10907,N/a,39320/36502,946271151,dutrow20,11/3/2022 20:32
10907,NULL,NULL,946283553,dutrow20,11/3/2022 21:37
10907,N/a,39320/36502,946288546,derudd92,11/3/2022 22:15
10907,NULL,NULL,946325838,derudd92,11/4/2022 2:14
10907,N/a,39320/36502,946344009,vrebos45,11/4/2022 5:06
10907,NULL,NULL,946351625,vrebos45,11/4/2022 5:42
10907,4167620,37092/02172,946377505,vrancken,11/4/2022 8:09
10907,NULL,NULL,946395258,iraci88,11/4/2022 9:54
10907,N/a,39320/36502,946399416,michal78,11/4/2022 10:08
10907,NULL,NULL,946460090,michal78,11/4/2022 14:06
10907,N/a,38199/01951,946500113,claeseng,11/4/2022 16:31
10907,NULL,NULL,946512688,claeseng,11/4/2022 17:24
10907,N/a,39320/36502,946555898,sterke41,11/4/2022 19:00
10907,NULL,NULL,946582178,sterke41,11/4/2022 21:50
10907,N/a,39320/36502,946582965,derudd92,11/4/2022 22:06
10907,NULL,NULL,946614845,derudd92,11/5/2022 1:43
10907,N/a,39320/36502,946625680,vrebos45,11/5/2022 3:17
10907,NULL,NULL,946639672,vrebos45,11/5/2022 5:56
10907,N/a,36003/36503,946641348,verhoevj,11/5/2022 6:45
10907,NULL,NULL,946698165,verhoevj,11/5/2022 12:48
10907,N/a,39320/36502,946709523,pavlov38,11/5/2022 14:07
10907,NULL,NULL,946751652,pavlov38,11/5/2022 18:14
10907,N/a,39320/36502,946752941,vdstaey,11/5/2022 18:19
10907,NULL,NULL,946816925,rutkow29,11/6/2022 6:04
10907,N/a,36003/36503,946827169,verhoevj,11/6/2022 7:35
10907,NULL,NULL,946891100,peeter11,11/6/2022 17:42
10907,N/a,38199/02252,947464112,konecn85,11/8/2022 19:49
10907,NULL,NULL,947488585,sainch77,11/8/2022 21:52
10907,N/a,39320/36502,947488628,sainch77,11/8/2022 21:52
10907,NULL,NULL,947523318,sainch77,11/9/2022 1:47
10907,N/a,39320/36502,947530615,subedi56,11/9/2022 2:53
10907,NULL,NULL,947547801,subedi56,11/9/2022 5:49
10907,N/a,39320/36502,947551658,dutrow20,11/9/2022 6:25
10907,NULL,NULL,947587495,dutrow20,11/9/2022 9:22
10907,N/a,39320/36502,947597474,dutrow20,11/9/2022 10:00
10907,NULL,NULL,948009816,peeter11,11/10/2022 17:21
10907,4168874,38199/01490,948009841,peeter11,11/10/2022 17:22
10907,NULL,NULL,948075072,peeter11,11/10/2022 21:40
10907,N/a,39320/36502,948078254,sainch77,11/10/2022 22:07
10907,NULL,NULL,948103170,sainch77,11/11/2022 1:03
10907,N/a,39320/36502,948112268,sainch77,11/11/2022 2:15
10907,NULL,NULL,948122443,sainch77,11/11/2022 5:52
10907,N/a,39320/36502,948235728,peeter11,11/14/2022 6:50
10907,NULL,NULL,948289709,peeter11,11/14/2022 10:00
10907,N/a,36003/36503,948295124,verhoevj,11/14/2022 10:12
10907,NULL,NULL,948354262,verhoevj,11/14/2022 13:54
10907,N/a,39320/36502,948360782,subedi56,11/14/2022 14:23
10907,NULL,NULL,948464707,subedi56,11/14/2022 18:55
10907,N/a,39320/36502,948466266,sainch77,11/14/2022 19:02
10907,NULL,NULL,948494676,sainch77,11/14/2022 21:44
10996,4167471,30990/32063,945825188,rastog28,11/2/2022 11:50
10996,NULL,NULL,945843088,demesm55,11/2/2022 12:55
10996,4166760,31199/31811,945870612,drent34,11/2/2022 14:46
10996,NULL,NULL,945912845,drent34,11/2/2022 17:36
10996,4169200,31199/31811,947557790,drent34,11/9/2022 7:00
10996,NULL,NULL,947585379,goncal36,11/9/2022 9:05
10996,4169529,30990/32063,948305625,rastog28,11/14/2022 10:49
10996,NULL,NULL,948330436,rastog28,11/14/2022 12:20
11926,NULL,NULL,948303068,carola29,11/14/2022 10:41
11926,4170532,42199/00160,948303079,carola29,11/14/2022 10:41
12107,4167312,36003/01224,945495085,vbelle62,10/31/2022 15:10
12107,NULL,NULL,945610708,vbelle62,10/31/2022 21:36
12107,4167857,36003/01224,946216949,vbelle62,11/3/2022 17:22
12107,NULL,NULL,946283893,vbelle62,11/3/2022 21:39
12107,4168192,36003/01224,946685414,vbelle62,11/5/2022 11:37
12107,NULL,NULL,946709007,vbelle62,11/5/2022 14:01
12107,4168637,36003/01224,946853541,vbelle62,11/6/2022 11:32
12107,NULL,NULL,946884436,vbelle62,11/6/2022 16:44
12107,4169757,36003/01224,947688444,vbelle62,11/9/2022 15:12
12107,NULL,NULL,947721449,vbelle62,11/9/2022 16:51
12113,4170464,32099/01506,948327830,beghin43,11/14/2022 12:03
12113,NULL,NULL,948355980,1f8psvc,11/14/2022 14:03
12927,NULL,NULL,947065992,jussot18,11/7/2022 14:40
12927,4168631,36056/36502,947066014,jussot18,11/7/2022 14:40
12927,NULL,NULL,947485954,ersekf98,11/8/2022 21:33
12949,4168280,31499/00432,946989335,talmel16,11/7/2022 9:01
12949,NULL,NULL,947000158,talmel16,11/7/2022 9:58
12955,NULL,NULL,945774101,beggia74,11/2/2022 9:06
12955,4166370,31199/01988,945774114,beggia74,11/2/2022 9:06
12955,NULL,NULL,945994284,irutha45,11/2/2022 23:52
12955,4167629,31199/01988,946143359,chowri97,11/3/2022 13:25
12955,NULL,NULL,946169610,chowri97,11/3/2022 14:47
12955,4169377,31199/01988,947616427,chowri97,11/9/2022 11:01
12955,NULL,NULL,947686104,chowri97,11/9/2022 15:04
12955,4169019,31199/01988,947686217,chowri97,11/9/2022 15:04
12955,NULL,NULL,947793238,verbee16,11/9/2022 22:23
12955,4168807,31199/01918,947867349,beral49,11/10/2022 8:17
12955,NULL,NULL,948041917,debout81,11/10/2022 18:31
12955,4170496,31199/00653,948306051,beggia74,11/14/2022 10:50
13055,NULL,NULL,945222131,schrauw,10/30/2022 7:41
13055,4166836,31199/02007,945246202,schrauw,10/30/2022 11:08
13055,NULL,NULL,945405146,newman74,10/31/2022 9:17
13055,4167062,98601/01062,945464306,debruy71,10/31/2022 13:05
13055,NULL,NULL,945753438,willem81,11/2/2022 6:49
13055,4167219,31299/31818,946195568,monter30,11/3/2022 15:58
13055,NULL,NULL,946214067,monter30,11/3/2022 17:04
13055,4167468,31199/01617,946384777,goovae19,11/4/2022 9:02
13055,NULL,NULL,946988893,goovae19,11/7/2022 8:55
13055,4168475,31199/00650,946988894,goovae19,11/7/2022 8:55
13055,NULL,NULL,947012040,goovae19,11/7/2022 10:52
13055,4170190,31199/01995,948262047,newman74,11/14/2022 8:20
13055,NULL,NULL,948284084,newman74,11/14/2022 9:45
13186,4167398,38199/01284,945777585,vdweeg61,11/2/2022 9:30
13186,NULL,NULL,945857736,vdweeg61,11/2/2022 14:03
13186,4167332,31399/31519,946045404,vdweeg61,11/3/2022 6:24
13186,NULL,NULL,946216677,pittev,11/3/2022 17:19
13186,4168223,32299/00352,946445854,vdweeg61,11/4/2022 13:28
13186,NULL,NULL,946574578,landsh18,11/4/2022 21:12
13186,4168707,38199/01284,947072582,vdweeg61,11/7/2022 15:05
13186,NULL,NULL,947171020,vdweeg61,11/7/2022 20:15
13186,4169075,31399/31519,947260696,pittev,11/8/2022 6:58
13186,NULL,NULL,947367531,dewild34,11/8/2022 14:15
13186,4169227,31399/01183,947887947,sugawa19,11/10/2022 10:08
13186,NULL,NULL,947888834,sugawa19,11/10/2022 10:09
13186,4169227,31399/01183,947921708,sugawa19,11/10/2022 12:04
13186,NULL,NULL,948009361,kalant21,11/10/2022 17:19
13186,4170171,31399/01183,948340433,sugawa19,11/14/2022 13:12
13186,NULL,NULL,948474226,sugawa19,11/14/2022 20:02
13589,N/a,32299/02107,945417921,chen70,10/31/2022 9:38
13589,NULL,NULL,945444796,chen70,10/31/2022 11:18
13589,4168810,38199/01132,947079868,chen70,11/7/2022 15:30
13589,NULL,NULL,947099236,chen70,11/7/2022 16:44
13589,4170098,38199/01132,947921932,chen70,11/10/2022 12:04
13589,NULL,NULL,947937088,chen70,11/10/2022 13:15
13686,4167298,30990/32063,945503900,liang13,10/31/2022 15:47
13686,NULL,NULL,945825411,rastog28,11/2/2022 11:51
13686,4166322,30990/32063,945825436,rastog28,11/2/2022 11:51
13686,NULL,NULL,945896908,rastog28,11/2/2022 16:17
13686,4169104,30990/32063,947590567,liang13,11/9/2022 9:33
13686,NULL,NULL,947808917,liang13,11/9/2022 23:58
13686,4169255,38199/00561,947890048,popovici,11/10/2022 10:16
13686,NULL,NULL,947920591,popovici,11/10/2022 11:59
13686,N/a,30990/32063,948358748,roekens,11/14/2022 14:13
13686,NULL,NULL,948480718,roekens,11/14/2022 20:45
13809,4166689,31199/30079,945225505,le27,10/30/2022 8:07
13809,NULL,NULL,945239450,le27,10/30/2022 9:54
13809,4166691,31199/30079,945515575,wouter12,10/31/2022 16:48
13809,NULL,NULL,945540611,wouter12,10/31/2022 18:03
13809,4155633,31199/30079,945662497,le27,11/1/2022 10:14
13809,NULL,NULL,945664322,le27,11/1/2022 12:01
13809,4155594,31199/30079,945764919,lecocq91,11/2/2022 7:58
13809,NULL,NULL,945784495,lecocq91,11/2/2022 9:54
13809,4167498,31199/30079,945997577,hofman72,11/3/2022 0:22
13809,NULL,NULL,946006935,vleerb85,11/3/2022 2:02
13809,4158403,31199/30079,946060021,maessc90,11/3/2022 8:04
13809,NULL,NULL,946083071,maessc90,11/3/2022 9:49
13809,4158401,31199/30079,946378498,lecocq91,11/4/2022 8:14
13809,NULL,NULL,946395221,lecocq91,11/4/2022 9:54
13809,4168643,31199/30079,946837882,le27,11/6/2022 8:55
13809,NULL,NULL,946849878,le27,11/6/2022 10:57
13809,4167135,31199/30079,946985699,wouter12,11/7/2022 8:21
13809,NULL,NULL,947002934,maessc90,11/7/2022 10:08
13809,4167928,31199/01513,947272556,jacobs41,11/8/2022 8:12
13809,NULL,NULL,947274092,jacobs41,11/8/2022 8:28
13809,4167137,31199/30079,947574589,maessc90,11/9/2022 8:13
13809,NULL,NULL,947596029,maessc90,11/9/2022 9:53
13809,4169468,31199/30079,947596093,maessc90,11/9/2022 9:54
13809,NULL,NULL,947637450,cloost23,11/9/2022 11:51
13809,4168294,31199/30079,947721501,hofman72,11/9/2022 16:51
13809,NULL,NULL,947757394,wouter12,11/9/2022 18:28
13809,4167671,31199/30079,947864900,maessc90,11/10/2022 7:58
13809,NULL,NULL,947891849,maessc90,11/10/2022 10:25
13809,4168300,31199/30079,948004696,wouter12,11/10/2022 17:01
13809,NULL,NULL,948043268,wouter12,11/10/2022 18:40
13809,4169284,31199/30079,948268591,lecocq91,11/14/2022 8:58
13809,NULL,NULL,948286610,lecocq91,11/14/2022 9:53
13810,4166692,31199/30079,945515607,wouter12,10/31/2022 16:49
13810,NULL,NULL,945540626,wouter12,10/31/2022 18:03
13810,4155595,31199/30079,945764907,lecocq91,11/2/2022 7:58
13810,NULL,NULL,945784529,lecocq91,11/2/2022 9:55
13810,4158404,31199/30079,946059832,maessc90,11/3/2022 8:02
13810,NULL,NULL,946083281,maessc90,11/3/2022 9:49
13810,4158402,31199/30079,946378481,lecocq91,11/4/2022 8:14
13810,NULL,NULL,946395183,lecocq91,11/4/2022 9:54
13810,4168646,31199/30079,946864044,le27,11/6/2022 13:00
13810,NULL,NULL,946870855,le27,11/6/2022 14:33
13810,4167136,31199/30079,946985704,wouter12,11/7/2022 8:21
13810,NULL,NULL,947003167,maessc90,11/7/2022 10:08
13810,4167929,31199/01513,947272510,jacobs41,11/8/2022 8:11
13810,NULL,NULL,947274097,jacobs41,11/8/2022 8:28
13810,4167672,31199/30079,947864879,maessc90,11/10/2022 7:58
13810,NULL,NULL,947891893,maessc90,11/10/2022 10:25
13810,4168301,31199/30079,948004718,wouter12,11/10/2022 17:01
13810,NULL,NULL,948043483,wouter12,11/10/2022 18:40
13810,4169285,31199/30079,948268582,lecocq91,11/14/2022 8:58
13810,NULL,NULL,948286632,lecocq91,11/14/2022 9:53
14466,4167065,31199/01988,945425807,paolil45,10/31/2022 9:50
14466,NULL,NULL,945737719,braile95,11/2/2022 4:07
14466,4168289,98601/31507,946999692,vallat65,11/7/2022 9:57
14466,NULL,NULL,947010649,vallat65,11/7/2022 10:43
14466,4168322,31199/01988,947012425,paolil45,11/7/2022 10:53
14466,NULL,NULL,947274566,demand38,11/8/2022 8:36
14466,4168416,31199/31021,947274569,demand38,11/8/2022 8:36
14466,NULL,NULL,947286698,vallat65,11/8/2022 9:59
14466,4169428,98601/31507,947666763,vallat65,11/9/2022 13:52
14921,N/a,39320/36502,945438884,gade18,10/31/2022 10:45
14921,NULL,NULL,945503978,martin29,10/31/2022 15:47
14921,N/a,42199/00160,945504171,martin29,10/31/2022 15:48
14921,NULL,NULL,945523522,martin29,10/31/2022 17:29
14921,N/a,39320/36502,945800931,gade18,11/2/2022 10:49
14921,NULL,NULL,945857525,gade18,11/2/2022 14:02
14921,N/a,42199/00160,945863062,martin29,11/2/2022 14:27
14921,NULL,NULL,945936225,martin29,11/2/2022 18:19
14921,N/a,39320/36502,946048583,gade18,11/3/2022 6:46
14921,NULL,NULL,946086332,gade18,11/3/2022 9:56
14921,N/a,42199/00160,946157102,martin29,11/3/2022 14:10
14921,NULL,NULL,946245734,martin29,11/3/2022 18:10
14921,N/a,39320/36502,946365502,gade18,11/4/2022 7:10
14921,NULL,NULL,946382692,gade18,11/4/2022 8:54
14921,N/a,39320/36502,946410953,casill80,11/4/2022 11:02
14921,NULL,NULL,946433693,gade18,11/4/2022 12:32
14921,N/a,39320/36502,946995906,casill80,11/7/2022 9:45
14921,NULL,NULL,947270551,vhumbe97,11/8/2022 8:00
14921,N/a,39320/36502,947290553,casill80,11/8/2022 10:10
14921,NULL,NULL,947382356,martin29,11/8/2022 14:57
14921,N/a,42199/00160,947382367,martin29,11/8/2022 14:57
14921,NULL,NULL,947453620,martin29,11/8/2022 18:28
14921,N/a,42199/00160,947667150,martin29,11/9/2022 13:56
14921,NULL,NULL,947758052,martin29,11/9/2022 18:33
14921,N/a,42199/00160,947890021,martin29,11/10/2022 10:16
14921,NULL,NULL,947970564,1f8psvc,11/10/2022 15:16
15148,N/a,31299/01861,946268469,claeseng,11/3/2022 20:17
15148,NULL,NULL,946284392,claeseng,11/3/2022 21:42
15148,N/a,39320/36502,947927766,sterke41,11/10/2022 12:38
15148,NULL,NULL,947944296,sterke41,11/10/2022 13:38
15206,N/a,39320/36502,947588354,casill80,11/9/2022 9:24
15206,NULL,NULL,947640341,casill80,11/9/2022 11:59
16067,4166352,43900/02205,945404017,soulie26,10/31/2022 9:08
16067,NULL,NULL,945516482,soulie26,10/31/2022 16:53
16067,4166506,32005/01697,945777558,soulie26,11/2/2022 9:30
16067,NULL,NULL,945848557,soulie26,11/2/2022 13:21
16067,4167125,31299/01284,945880974,agiann70,11/2/2022 15:18
16067,NULL,NULL,945901949,agiann70,11/2/2022 16:52
16067,N/a,31499/01284,946102673,dekkers,11/3/2022 11:05
16067,NULL,NULL,946107458,1f8psvc,11/3/2022 11:17
16067,NULL,NULL,946259186,kiladz81,11/3/2022 19:05
16067,4167776,43900/02205,946389820,soulie26,11/4/2022 9:28
16067,NULL,NULL,946411875,soulie26,11/4/2022 11:06
16067,4167518,31299/01284,946474577,agiann70,11/4/2022 15:01
16067,NULL,NULL,946554949,agiann70,11/4/2022 18:47
16067,4168518,31299/01284,947097987,agiann70,11/7/2022 16:36
16067,NULL,NULL,947162160,agiann70,11/7/2022 19:21
16067,4168653,31499/01284,947292989,dekkers,11/8/2022 10:24
16067,NULL,NULL,947306396,devul,11/8/2022 10:59
16067,4169507,31499/00640,947586371,soulie26,11/9/2022 9:13
16067,NULL,NULL,947612415,soulie26,11/9/2022 10:45
16067,4169087,31299/01284,947686043,agiann70,11/9/2022 15:04
16067,NULL,NULL,947714951,agiann70,11/9/2022 16:33
16067,4169094,43900/02205,947726771,perezl56,11/9/2022 17:06
16067,NULL,NULL,947819347,martin47,11/10/2022 1:55
16067,4168801,38199/01593,947902523,devul,11/10/2022 10:56
16067,NULL,NULL,947952312,devul,11/10/2022 14:13
16067,4170013,43900/02205,948013067,perezl56,11/10/2022 17:30
16067,NULL,NULL,948309248,perezl56,11/14/2022 11:01
16067,4169149,37037/02098,948338110,devul,11/14/2022 13:03
16067,NULL,NULL,948497111,goncal36,11/14/2022 21:56
16306,4166713,97401/00942,947350933,segers56,11/8/2022 13:47
16306,NULL,NULL,947399608,wysock13,11/8/2022 15:55
16866,NULL,NULL,945857149,ceuppenj,11/2/2022 13:58
