Begin,End,Fab300_Res_id,FACILITY,ResTk,Tool,User_id,WBS
2022-11-07 10:35:55,2022-11-07 12:14:06,344,PLINE300,4168765,NOVA200_2,tsvetani,38199/01838
2022-11-07 14:18:43,2022-11-07 15:10:02,345,PLINE300,4168896,NOVA200_2,vais,97700/01345
2022-11-09 06:33:00,2022-11-09 09:25:03,346,PLINE300,4169250,NOVA200_2,maes72,98300/14175
2022-11-09 09:47:12,2022-11-09 11:22:53,347,PLINE300,4169313,NOVA200_2,willegem,97401/01743
2022-10-31 10:35:48,2022-10-31 12:36:54,348,PLINE300,4165702,TXRF300,dara85,31499/00379
2022-11-04 07:10:13,2022-11-04 11:03:35,349,PLINE300,4167272,TXRF300,dara85,31499/00379
2022-11-07 07:12:38,2022-11-07 10:16:25,350,PLINE300,4168213,TXRF300,dara85,31499/00379
2022-11-14 14:47:50,2022-11-14 17:24:29,351,PLINE300,4169249,TXRF300,dara85,31499/00379
2022-11-04 11:32:55,2022-11-04 13:53:49,352,PLINE300,4167658,HITACHI5000,sun57,30990/32063
2022-11-10 06:59:22,2022-11-10 09:06:31,353,PLINE300,4169853,HITACHI5000,baudem,31199/01920
2022-11-15 07:03:26,2022-11-15 09:48:32,354,PLINE300,4170832,HITACHI5000,baudem,31199/01920
2022-11-16 10:01:04,2022-11-16 11:04:16,355,PLINE300,4170574,HITACHI5000,roy82,38199/01905
2022-11-15 09:11:51,2022-11-15 10:26:26,356,PLINE300,4170529,SP3,janard53,00999/00505
2022-11-03 14:18:13,2022-11-03 14:33:39,357,PLINE300,4167702,JVX7300M,pena,98600/01847
2022-11-07 14:11:45,2022-11-07 15:11:40,358,PLINE300,4168245,JVX7300M,pena,98600/01847
2022-11-09 10:27:34,2022-11-09 10:47:14,359,PLINE300,4169306,JVX7300M,tielens,36003/01225
2022-11-15 14:03:50,2022-11-15 14:37:21,360,PLINE300,4170174,JVX7300M,tielens,30990/01658
2022-11-16 11:00:24,2022-11-16 12:23:02,361,PLINE300,4170304,JVX7300M,muehle10,30990/01658
2022-11-16 13:27:05,2022-11-16 14:51:05,362,PLINE300,4171152,JVX7300M,pena,98600/01847
2022-11-09 19:23:38,2022-11-09 20:00:20,363,PLINE300,4169958,EDR7100,janard53,00999/00505
2022-11-02 12:06:36,2022-11-02 13:07:26,364,PLINE300,4167428,H5000_2,lecocq91,31199/30079
2022-11-09 11:52:16,2022-11-09 13:02:10,365,PLINE300,4168709,H5000_2,cloost23,31199/30079
2022-11-10 11:58:56,2022-11-10 12:53:19,366,PLINE300,4168710,H5000_2,cloost23,31199/30079
2022-11-16 11:56:12,2022-11-16 13:48:31,367,PLINE300,4170667,H5000_2,cloost23,31199/30079
2022-10-31 09:21:18,2022-10-31 13:35:15,368,PLINE300,4167147,TECNAIF30,koylan92,42199/00160
2022-11-10 09:47:24,2022-11-10 14:03:18,369,PLINE300,4169645,TECNAIF30,koylan92,42199/00160
2022-11-07 09:01:55,2022-11-07 09:58:25,370,PLINE300,4168280,MH300,talmel16,31499/00432
2022-10-31 09:38:21,2022-10-31 11:18:46,371,PLINE200,N/a,SAM_AW300,chen70,32299/02107
2022-11-07 15:30:35,2022-11-07 16:44:11,372,PLINE200,4168810,SAM_AW300,chen70,38199/01132
2022-11-10 12:04:47,2022-11-10 13:15:00,373,PLINE200,4170098,SAM_AW300,chen70,38199/01132
2022-11-17 12:19:32,2022-11-17 14:50:07,374,PLINE300,4171342,SP5,marian80,30990/32063
2022-10-31 09:31:45,2022-10-31 09:56:38,375,PLINE300,4167098,SP5,arnou66,30990/32063
2022-11-10 15:04:15,2022-11-10 15:28:25,376,PLINE300,4170070,SP5,arnou66,30990/32063
2022-11-10 15:29:46,2022-11-10 16:05:47,377,PLINE300,4169530,SP5,kenis,32005/01711
2022-11-15 15:02:12,2022-11-15 15:58:22,378,PLINE300,4170904,SP5,jehoul60,98601/01062
2022-11-09 15:06:20,2022-11-09 15:10:02,379,PLINE300,N/a,SP5,sebai,32399/30027
2022-10-31 06:52:55,2022-10-31 09:50:58,380,PLINE300,N/a,HELIOS1200_2,gade18,39320/36502
2022-10-31 11:05:34,2022-10-31 13:02:38,381,PLINE300,N/a,HELIOS1200_2,seidelf,39320/36502
2022-11-02 02:54:57,2022-11-02 05:34:32,382,PLINE300,N/a,HELIOS1200_2,vrebos45,39320/36502
2022-11-02 06:22:13,2022-11-02 06:47:00,383,PLINE300,N/a,HELIOS1200_2,sainch77,39320/36502
2022-11-02 06:48:28,2022-11-02 09:41:07,384,PLINE300,N/a,HELIOS1200_2,gade18,39320/36502
2022-11-03 06:21:53,2022-11-03 09:46:56,385,PLINE300,N/a,HELIOS1200_2,sainch77,39320/36502
2022-11-17 11:40:40,2022-11-17 13:10:50,386,PLINE300,N/a,HELIOS1200_2,verhoevj,36003/36503
2022-11-17 22:19:11,2022-11-18 01:15:23,387,PLINE300,N/a,HELIOS1200_2,nelisl,42199/00160
2022-10-31 20:45:14,2022-10-31 21:34:16,388,PLINE300,N/a,HELIOS1200_2,verhoevj,36003/36503
2022-11-03 03:17:58,2022-11-03 06:01:17,389,PLINE300,N/a,HELIOS1200_2,konecn85,38199/01792
2022-11-05 03:00:01,2022-11-05 05:50:14,390,PLINE300,N/a,HELIOS1200_2,konecn85,38199/02252
2022-11-14 22:27:11,2022-11-15 01:28:35,391,PLINE300,N/a,HELIOS1200_2,nelisl,42199/00160
2022-11-15 09:49:38,2022-11-15 13:20:37,392,PLINE300,N/a,HELIOS1200_2,verhoevj,36003/36503
2022-11-15 22:11:23,2022-11-16 00:49:10,393,PLINE300,N/a,HELIOS1200_2,nelisl,42199/00160
2022-11-16 06:22:56,2022-11-16 09:42:23,394,PLINE300,N/a,HELIOS1200_2,rutkow29,39320/36502
2022-11-16 10:43:52,2022-11-16 13:58:03,395,PLINE300,N/a,HELIOS1200_2,zeleni15,39320/36502
2022-11-17 07:21:42,2022-11-17 10:01:04,396,PLINE300,N/a,HELIOS1200_2,pavlov38,39320/36502
2022-11-17 10:14:11,2022-11-17 11:27:18,397,PLINE300,N/a,HELIOS1200_2,zeleni15,39320/36502
2022-11-17 14:23:22,2022-11-17 17:05:29,398,PLINE300,N/a,HELIOS1200_2,lookma25,39320/36502
2022-11-10 19:14:18,2022-11-10 22:16:37,399,PLINE300,N/a,HELIOS1200_2,rutkow29,39320/36502
2022-11-10 23:07:20,2022-11-11 05:43:31,400,PLINE300,N/a,HELIOS1200_2,subedi56,39320/36502
2022-11-14 06:27:54,2022-11-14 10:08:44,401,PLINE300,N/a,HELIOS1200_2,rutkow29,39320/36502
2022-11-14 18:48:26,2022-11-14 21:38:53,402,PLINE300,N/a,HELIOS1200_2,gade18,39320/36502
2022-11-15 02:01:27,2022-11-15 05:53:39,403,PLINE300,N/a,HELIOS1200_2,dutrow20,39320/36502
2022-11-15 06:20:11,2022-11-15 09:41:07,404,PLINE300,N/a,HELIOS1200_2,rutkow29,39320/36502
2022-11-03 10:34:05,2022-11-03 12:42:12,405,PLINE300,N/a,HELIOS1200_2,gade18,39320/36502
2022-11-03 14:14:06,2022-11-03 14:55:32,406,PLINE300,N/a,HELIOS1200_2,sterke41,39320/36502
2022-11-04 08:35:51,2022-11-04 10:29:40,407,PLINE300,N/a,HELIOS1200_2,sainch77,39320/36502
2022-11-04 10:34:40,2022-11-04 12:32:20,408,PLINE300,N/a,HELIOS1200_2,gade18,39320/36502
2022-11-06 01:36:30,2022-11-06 04:44:53,409,PLINE300,N/a,HELIOS1200_2,vdstaey,39320/36502
2022-11-06 20:02:34,2022-11-06 20:26:59,410,PLINE300,N/a,HELIOS1200_2,rutkow29,39320/36502
2022-11-06 10:25:20,2022-11-06 11:32:16,411,PLINE200,N/a,ENDURA1,bangel19,39422/01224
2022-11-15 07:32:37,2022-11-15 10:49:37,412,PLINE300,4170539,ENDURA,wellens,32299/01899
2022-11-17 07:47:21,2022-11-17 13:55:38,413,PLINE300,4170550,ENDURA,wellens,32299/00352
2022-11-02 11:08:03,2022-11-02 16:56:21,414,PLINE300,4167406,ANELVA,witterst,31499/01715
2022-11-17 10:38:30,2022-11-17 12:36:35,415,PLINE300,4171642,ANELVA,witterst,31499/01715
2022-11-17 17:12:21,2022-11-17 18:57:11,416,PLINE300,4171345,ENDURA_2,mandal97,31199/01765
2022-11-10 19:14:46,2022-11-10 20:51:14,417,PLINE200,4169983,GRINDER,han41,36671/01224
2022-11-07 16:46:05,2022-11-07 18:22:16,418,PLINE200,N/a,AMAT_CVD,vdveld25,39424/01224
2022-11-04 14:03:19,2022-11-04 16:18:11,419,PLINE200,4166183,ASM750,krishn87,31199/01513
2022-11-16 14:40:02,2022-11-16 15:21:46,420,PLINE200,4171151,ASM750,krishn87,31199/01513
2022-11-05 09:39:38,2022-11-05 11:59:39,421,PLINE200,4168408,DCVD_CF,vdveld25,39424/01224
2022-11-10 10:00:13,2022-11-10 11:21:00,422,PLINE200,4169985,DOM_BEOL_CU,jamieson,98300/01535
2022-11-16 07:35:03,2022-11-16 07:35:42,423,PLINE200,N/a,P7_HITEMP,leyssens,39425/01221
2022-11-07 09:30:09,2022-11-07 09:30:28,424,PLINE200,4168423,P7_HITEMP,carval53,30990/32063
2022-11-02 13:43:46,2022-11-02 15:51:03,425,PLINE200,4155813,BONDER_200,segers56,97401/14983
2022-11-03 11:13:16,2022-11-03 15:49:07,426,PLINE200,4155415,BONDER_200,wysock13,97401/00942
2022-11-07 15:24:48,2022-11-07 17:20:08,427,PLINE200,4167372,BONDER_200,wysock13,97401/00942
2022-11-15 11:53:25,2022-11-15 16:42:00,428,PLINE200,4170743,BONDER_200,arnett70,44999/01882
2022-11-17 12:12:24,2022-11-17 16:03:47,429,PLINE200,4170175,BONDER_200,wysock13,97401/00942
2022-11-13 17:12:46,2022-11-14 14:18:23,430,PLINE300,N/a,POLYGON_2,sinha70,31499/00379
2022-11-04 10:04:05,2022-11-04 15:54:43,431,PLINE300,4168172,CENTURA_IIIV,mauric47,39421/01221
2022-11-08 11:49:18,2022-11-08 16:30:37,432,PLINE300,4168915,A412_3,rastog28,30990/32063
2022-11-02 15:38:56,2022-11-02 15:58:08,433,PLINE300,4167267,LAM_E5,monter30,32299/00588
2022-11-04 15:03:53,2022-11-04 15:21:00,434,PLINE300,4168201,LAM_E5,ledain47,98601/01062
2022-11-16 09:23:34,2022-11-16 09:39:04,435,PLINE300,4171317,LAM_E5,raymae79,98601/01062
2022-11-16 13:26:21,2022-11-16 13:57:58,436,PLINE300,4171329,LAM_E5,vallat65,31199/01889
2022-10-31 09:19:20,2022-10-31 12:26:51,437,PLINE200,4167061,CIPT,perezl56,31499/01838
2022-11-04 09:43:27,2022-11-04 12:19:48,438,PLINE200,4168067,CIPT,perezl56,31499/01838
2022-11-16 11:14:49,2022-11-16 12:30:14,439,PLINE200,4171441,CIPT,raymaek,31399/00039
2022-11-16 17:51:42,2022-11-16 20:03:47,440,PLINE200,4171611,CIPT,perezl56,31499/01838
2022-11-10 10:20:14,2022-11-10 14:42:56,441,PLINE200,N/a,EDGE_TRIM,hiro13,32099/01084
2022-11-16 10:59:22,2022-11-16 10:59:37,442,PLINE200,4171185,SPTS_OMEGA,vespen36,36004/01224
2022-11-16 15:31:38,2022-11-16 16:50:02,443,PLINE200,4171312,SPTS_OMEGA,jamieson,98850/02081
2022-11-08 08:13:30,2022-11-08 13:52:21,444,PLINE200,N/a,TEMP_BONDER,ghosh40,98500/01852
2022-11-02 10:04:22,2022-11-02 10:37:43,445,PLINE200,4167474,TEMP_BONDER,ghosh40,98500/01852
2022-11-04 09:10:45,2022-11-04 13:54:11,446,PLINE200,4167955,TEMP_BONDER,guerrera,32299/00716
2022-11-07 12:49:54,2022-11-07 17:06:00,447,PLINE200,4168310,TEMP_BONDER,ghosh40,98500/01852
2022-11-07 20:48:52,2022-11-07 21:12:20,448,PLINE200,4168630,TEMP_BONDER,han41,36671/01224
2022-11-08 14:23:54,2022-11-08 16:24:22,449,PLINE200,4169106,TEMP_BONDER,patil20,36671/01221
2022-11-10 15:13:02,2022-11-10 16:21:15,450,PLINE200,4169110,TEMP_BONDER,jedidi64,36671/01221
2022-11-14 09:21:10,2022-11-14 15:15:26,451,PLINE200,4170226,TEMP_BONDER,jedidi64,31012/01084
2022-11-15 10:18:26,2022-11-15 13:15:59,452,PLINE200,4170460,TEMP_BONDER,han41,36671/01224
2022-11-16 14:50:58,2022-11-16 15:28:00,453,PLINE200,4170747,TEMP_BONDER,jedidi64,36671/01224
2022-11-09 11:02:42,2022-11-09 11:58:34,454,PLINE300,N/a,TEL_TACTRAS2,puliya38,37093/02178
2022-10-31 09:53:30,2022-10-31 10:54:21,455,PLINE300,4167171,TEL_TACTRAS2,puliya38,37093/02175
2022-11-03 16:09:43,2022-11-03 16:38:21,456,PLINE300,4167772,TEL_TACTRAS2,renaud15,31299/01861
2022-11-07 16:51:23,2022-11-07 19:10:30,457,PLINE300,4168556,TEL_TACTRAS2,feurpr61,31199/02273
2022-11-08 10:13:27,2022-11-08 10:52:34,458,PLINE300,4168849,TEL_TACTRAS2,vallat65,98601/31507
2022-11-08 11:17:51,2022-11-08 12:20:04,459,PLINE300,4169066,TEL_TACTRAS2,puliya38,37093/02178
2022-11-09 14:50:22,2022-11-09 16:12:15,460,PLINE300,4169431,TEL_TACTRAS2,vallat65,98601/31507
2022-11-10 11:19:16,2022-11-10 12:02:48,461,PLINE300,4169356,TEL_TACTRAS2,mandal97,31199/01765
2022-11-17 13:21:33,2022-11-17 15:29:52,462,PLINE300,4171307,TEL_TACTRAS2,mandal97,31199/01765
2022-10-31 10:47:41,2022-10-31 12:24:51,463,PLINE300,4167173,EXTREME_1,gomezg80,39424/01224
2022-11-16 14:22:48,2022-11-16 16:24:00,464,PLINE300,4171202,XP8,kimura50,39423/01225
2022-11-17 09:42:50,2022-11-17 09:55:36,465,PLINE300,4171706,LAM_E5_2,puliya38,38199/37862
2022-11-15 06:22:41,2022-11-15 09:51:36,466,PLINE300,4170556,EBEAM300,sterckxg,31199/31811
2022-11-16 06:13:15,2022-11-16 10:43:24,467,PLINE300,4171124,EBEAM300,sterckxg,31199/31811
2022-11-17 07:24:40,2022-11-17 09:27:46,468,PLINE300,4171723,EBEAM300,sterckxg,31199/31811
2022-11-14 14:13:23,2022-11-14 20:45:59,469,PLINE300,N/a,XP4_2,roekens,30990/32063
2022-11-02 11:51:23,2022-11-02 16:17:33,470,PLINE300,4166322,XP4_2,rastog28,30990/32063
2022-11-09 09:33:02,2022-11-09 23:58:52,471,PLINE300,4169104,XP4_2,liang13,30990/32063
2022-11-10 10:16:45,2022-11-10 11:59:48,472,PLINE300,4169255,XP4_2,popovici,38199/00561
2022-11-07 09:57:08,2022-11-07 10:43:39,473,PLINE300,4168289,TEL_TACTRAS3,vallat65,98601/31507
2022-11-15 14:15:13,2022-11-15 15:56:19,474,PLINE300,4170976,TEL_TACTRAS3,paolil45,31199/01988
2022-11-16 13:58:26,2022-11-16 14:25:42,475,PLINE300,4171145,TEL_TACTRAS3,vallat65,31199/01889
2022-11-17 09:01:17,2022-11-17 18:17:22,476,PLINE300,4169274,INTREPID_2,maroza68,30990/01658
2022-10-31 15:46:12,2022-10-31 16:18:48,477,PLINE300,4167042,LAM_E6,jehoul60,31199/01918
2022-11-02 09:03:40,2022-11-02 09:41:02,478,PLINE300,4167074,LAM_E6,arvind29,31199/02272
2022-11-02 11:56:45,2022-11-02 12:41:05,479,PLINE300,4167613,LAM_E6,dcosters,38199/01907
2022-11-02 14:26:32,2022-11-02 15:02:39,480,PLINE300,4167545,LAM_E6,debruy71,38199/37862
2022-11-02 17:08:36,2022-11-02 17:33:28,481,PLINE300,4167625,LAM_E6,choudh58,98850/02081
2022-11-03 16:51:18,2022-11-03 16:51:30,482,PLINE300,4167873,LAM_E6,choudh58,98850/02081
2022-11-16 10:02:21,2022-11-16 11:36:10,483,PLINE300,4171216,LAM_E6,jamieson,37092/02170
2022-11-16 11:45:39,2022-11-16 12:17:35,484,PLINE300,4171102,LAM_E6,puliya38,38199/02252
2022-11-17 09:05:50,2022-11-17 11:19:11,485,PLINE300,4171057,LAM_E6,locoroto,98850/02081
2022-11-03 16:51:35,2022-11-03 18:07:28,486,PLINE300,4167875,LAM_E6,choudh58,98850/02081
2022-11-04 11:36:21,2022-11-04 13:15:32,487,PLINE300,4168199,LAM_E6,marneffe,31199/01956
2022-11-08 16:03:17,2022-11-08 17:11:00,488,PLINE300,4169039,LAM_E6,choudh58,98850/02081
2022-11-14 09:26:55,2022-11-14 13:11:11,489,PLINE300,4170051,LAM_E6,arvind29,31199/02272
2022-11-15 14:29:37,2022-11-15 15:24:43,490,PLINE300,4170625,LAM_E6,kadir70,37013/01883
2022-11-15 16:00:50,2022-11-15 18:13:24,491,PLINE300,4170873,LAM_E6,choudh58,98850/02081
2022-11-01 10:06:07,2022-11-01 16:40:32,492,PLINE300,4167252,TEL_LEAGA,muraki29,32005/01675
2022-11-02 09:26:22,2022-11-02 10:39:37,493,PLINE300,4167257,TEL_LEAGA,muraki29,32005/01675
2022-11-08 10:39:46,2022-11-08 14:32:54,494,PLINE300,4169135,TEL_LEAGA,puttar77,32005/01675
2022-11-08 09:07:05,2022-11-08 13:16:06,495,PLINE300,N/a,SC2000,canga29,31199/01391
2022-11-03 09:00:48,2022-11-03 09:57:25,496,PLINE200,4155818,LASERDEBOND,segers56,97401/14983
2022-11-04 10:03:02,2022-11-04 11:11:20,497,PLINE200,4167938,LASERDEBOND,ghosh40,98500/01852
2022-11-15 09:32:00,2022-11-15 14:22:00,498,PLINE200,4170505,LASERDEBOND,jslabbe,32099/30197
2022-11-03 10:34:23,2022-11-03 11:16:59,499,PLINE300,4167572,LAM_E6_2,ghorba81,31299/02062
2022-11-07 11:29:57,2022-11-07 12:06:25,500,PLINE300,4168527,LAM_E6_2,chan63,32399/32869
2022-11-05 08:42:23,2022-11-05 11:39:56,501,PLINE300,4168624,ALTUS,gomezg80,39424/01224
2022-11-15 15:10:15,2022-11-15 18:13:12,502,PLINE300,4170590,F_REX300X_2,nomura57,31399/01183
2022-11-17 12:05:03,2022-11-17 15:16:38,503,PLINE300,4171387,F_REX300X_2,sugawa19,31399/01183
2022-10-31 09:36:10,2022-10-31 12:24:49,504,PLINE300,4166638,DVPRIME_1,dith82,36026/01967
2022-10-31 13:38:42,2022-10-31 15:54:39,505,PLINE300,4166787,DVPRIME_1,lai86,37092/02174
2022-11-07 14:06:56,2022-11-07 16:00:17,506,PLINE300,4168770,DVPRIME_1,dith82,36026/01967
2022-11-08 12:42:52,2022-11-08 15:50:32,507,PLINE300,4168776,DVPRIME_1,dith82,98600/31827
2022-11-09 08:56:02,2022-11-09 11:58:37,508,PLINE300,4169373,DVPRIME_1,lai86,37092/02174
2022-11-09 12:49:13,2022-11-09 15:50:31,509,PLINE300,4168781,DVPRIME_1,dith82,98600/31827
2022-11-10 09:41:20,2022-11-10 11:51:37,510,PLINE300,4169932,DVPRIME_1,dith82,36026/01967
2022-11-10 12:42:19,2022-11-10 14:46:25,511,PLINE300,4168787,DVPRIME_1,dith82,36026/01967
2022-11-15 13:00:45,2022-11-15 16:35:00,512,PLINE300,4170824,DVPRIME_1,lai86,32005/02270
2022-11-17 13:58:48,2022-11-17 15:38:50,513,PLINE300,4171587,DVPRIME_1,lai86,32299/00588
